Length,MW,Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio,CrossCorr,AutoCorr,MaxMoment,GlobalAvgDescValue,Slope,Intercept,Antiviral
16,1984.19,0.072,3.63E-05,7.828125,-3.51875,0.1875,73.125,1.645,0.1875,0.88473125,0.88473125,0.127831043,0.084375,0.05450999,-0.073567178,0
8,1045.26,0.99,0.000947133,10.7421875,-39.5,0.125,121.25,1.4375,0.5,1.653525,1.653525,0.621068861,0.1,-0.08797494,0.942796332,0
20,2062.4,0.836,0.000405353,8.744140625,77.3,0.15,39,-0.187,0.35,0.57634,0.57634,0.208088115,0.333,-0.01860353,0.37630673,0
13,1540.8,2.835,0.001839953,10.68164063,11.71538462,0,82.30769231,3.464615385,0.307692308,1.429707692,1.429707692,0.277901698,-0.429230769,-0.063772663,0.670032476,0
6,628.77,1.989,0.003163319,12.84375,27.86666667,0,113.3333333,0.565,0.333333333,0.791533333,0.791533333,0.289064229,0.076666667,0,0,0
7,791.94,1.987,0.002509028,10.45898438,25.31428571,0.142857143,97.14285714,0.504285714,0.285714286,0.688114286,0.688114286,0.259041332,0.102857143,0,0,0
8,948.13,2.987,0.003150412,11.46386719,2.2625,0.125,85,2.30625,0.25,1.38335,1.38335,0.536458534,-0.2225,0.151006788,-0.193979031,0
9,1051.27,2.833,0.002694836,10.4453125,3.122222222,0.111111111,75.55555556,1.907777778,0.333333333,1.238988889,1.238988889,0.480797188,-0.165555556,0.075894194,0.056396282,0
10,1148.39,2.833,0.002466932,10.4453125,23.07,0.1,68,1.717,0.3,1.11653,1.11653,0.444084694,-0.137,0.023009282,0.250307625,0
15,1831.18,2.68,0.001463537,9.690429688,13.68666667,0.2,45.33333333,2.110666667,0.4,1.395133333,1.395133333,0.57711164,-0.128,0.067445037,0.048285393,0
16,1918.26,2.68,0.001397099,9.690429688,25.49375,0.1875,42.5,2.19125,0.375,1.3099625,1.3099625,0.545592753,-0.13125,0.056728985,0.109009687,0
16,1815.09,1.03,0.000567465,9.735351563,-8.3,0.125,121.875,0.400625,0.375,0.974775,0.974775,0.139208279,0.28125,-0.033656243,0.521645899,0
20,2147.38,-2.163,-0.001007274,3.930175781,6.865,0.05,97,1.363,0.35,0.877015,0.877015,0.223889828,0.1205,-0.003193912,0.304563034,0
17,2071.39,1.988,0.000959742,10.42480469,53.14705882,0.058823529,120.5882353,2.698823529,0.411764706,1.566705882,1.566705882,0.292989321,-0.249411765,0.031678552,0.251075723,0
20,2133.46,0.678,0.000317794,8.08203125,20.075,0.15,92,-0.495,0.4,0.477465,0.477465,0.046101013,0.3985,-0.006592139,0.25659165,0
20,2190.39,-0.926,-0.000422756,6.057617188,49.575,0.05,87.5,1.8865,0.3,0.95965,0.95965,0.135030067,0.033,0.007802304,0.179665947,0
12,1506.76,1.68,0.001114975,8.888671875,20.89166667,0.25,32.5,2.5125,0.416666667,1.454383333,1.454383333,0.509845891,-0.136666667,0.054430928,0.355525421,0
8,1092.3,0.99,0.000906344,10.7421875,70.925,0.125,36.25,2.855,0.375,1.351725,1.351725,0.20672007,-0.21,-0.021529119,0.237919781,0
6,599.69,1.99,0.003318381,13.55078125,-5.816666667,0,98.33333333,2.013333333,0.5,1.511266667,1.511266667,0.465449786,-0.076666667,0,0,0
13,1611.96,2.835,0.001758729,10.68164063,5.184615385,0.076923077,112.3076923,1.885384615,0.384615385,1.537346154,1.537346154,0.066587846,-0.139230769,0.02890163,0.090379609,0
13,1492.8,2.876,0.001926581,10.7109375,0.023076923,0,112.3076923,1.397692308,0.384615385,0.936630769,0.936630769,0.139244622,-0.052307692,0.017623733,0.337145976,0
7,884.02,0.836,0.00094568,8.759765625,25.31428571,0.285714286,0,2.555714286,0.428571429,1.401214286,1.401214286,0.661164883,-0.087142857,0,0,0
13,1532.73,1.878,0.001225265,10.59765625,18.24615385,0.153846154,37.69230769,2.803846154,0.461538462,1.446592308,1.446592308,0.441637171,-0.15,-0.027309215,0.694145981,0
20,2287.59,2.679,0.001171101,9.690429688,73.495,0.15,44,2.2615,0.3,1.16748,1.16748,0.232612339,-0.126,-0.012164037,0.407758401,0
20,1969.25,-1.163,-0.00059058,4.149902344,72.9,0,83,0.2,0.4,0.49669,0.49669,0.290218095,0.27,0.002580767,0.319316697,0
15,1790.08,1.68,0.000938506,8.888671875,31.55333333,0.2,45.33333333,1.967333333,0.4,1.247293333,1.247293333,0.482541343,-0.04,0.055049376,0.179735415,0
20,2300.46,0.073,3.17E-05,7.8671875,-4.155,0.15,39,1.3345,0.15,0.509175,0.509175,0.189430473,0.0985,-0.004466223,0.370621295,0
13,1551.8,3.989,0.002570563,13.7109375,5.184615385,0,112.3076923,3.589230769,0.384615385,1.845738462,1.845738462,0.513734932,-0.401538462,0.001618266,0.49869782,0
20,2228.59,2.836,0.001272553,11.11621094,16.5,0.05,73,2.5875,0.35,1.510455,1.510455,0.080176624,-0.1905,-0.013528897,0.626640385,0
9,1143.35,1.682,0.001471116,8.946289063,43.31111111,0.222222222,0,3.503333333,0.444444444,1.793622222,1.793622222,0.768763949,-0.313333333,-0.115328331,1.191167708,0
15,1829.98,1.114,0.00060875,9.731445313,107.3066667,0.066666667,45.33333333,3.921333333,0.133333333,1.162586667,1.162586667,0.202933076,-0.348,0.042027714,0.050802237,0
13,1691.07,5.072,0.002999284,13.71484375,-4.546153846,0.076923077,82.30769231,2.897692308,0.307692308,1.753892308,1.753892308,0.375786381,-0.306153846,-0.019511333,0.700552149,0
20,2191.48,1.834,0.000836877,9.754882813,62.745,0.15,58.5,1.352,0.3,1.08649,1.08649,0.148434213,0.077,-0.000266085,0.230971492,0
13,1471.76,4.072,0.002766755,13.56640625,-6.046153846,0,120,1.833846154,0.461538462,1.389969231,1.389969231,0.417361472,-0.101538462,-0.032501613,0.612046108,0
20,2003.33,0.835,0.000416806,8.744140625,52.87,0.05,117,-0.321,0.5,0.704515,0.704515,0.051324794,0.3795,-0.006719772,0.270037474,0
10,1230.47,2.68,0.00217803,9.776367188,3.81,0.2,39,2.632,0.4,1.5465,1.5465,0.481724651,-0.21,0.175051115,-0.268907914,0
13,1593.84,1.68,0.001054058,8.888671875,20.05384615,0.230769231,30,2.580769231,0.384615385,1.345,1.345,0.479455763,-0.14,0.068242593,0.19980895,0
36,4449.86,-3.968,-0.000891713,4.21484375,70.05,0.138888889,89.44444444,2.016388889,0.277777778,0.795644444,0.795644444,0.130436629,-0.037222222,0.004752784,0.284709411,0
20,2207.46,0.989,0.000448026,10.01367188,26.44,0.15,73,1.2415,0.3,0.972695,0.972695,0.146555762,0.1325,-0.011450479,0.433377964,0
6,726.87,1.68,0.00231128,8.888671875,-0.316666667,0.166666667,0,2.65,0.333333333,1.088766667,1.088766667,0.402662866,-0.286666667,0,0,0
20,2251.64,1.374,0.000610222,8.117431641,83.385,0.05,58.5,2.333,0.4,1.321175,1.321175,0.276768643,-0.1335,0.014226938,0.276594698,0
20,1967.15,-2.011,-0.001022291,3.849121094,54.7705,0.1,83,-0.0495,0.35,0.49815,0.49815,0.063757557,0.356,-0.011855946,0.355559519,0
20,2065.43,0.836,0.000404758,8.759765625,72.9,0.15,53.5,-0.5895,0.4,0.569735,0.569735,0.164220339,0.4435,0.021665408,0.084488924,0
20,2214.64,1.877,0.000847542,9.853515625,73.935,0,97.5,1.397,0.35,1.019055,1.019055,0.317502209,-0.0165,-0.023435332,0.63867744,0
13,1425.75,2.835,0.001988427,11.40039063,19.03076923,0,127.6923077,0.886153846,0.538461538,1.253130769,1.253130769,0.396591009,0.051538462,0.058125453,0.153630425,0
20,2137.41,3.99,0.001866745,13.796875,6.57,0.05,53.5,2.5335,0.2,1.37408,1.37408,0.037693305,-0.149,-0.008017002,0.363610342,0
13,1633.96,0.833,0.000509804,8.680664063,10.98461538,0.153846154,112.3076923,0.761538462,0.384615385,1.0571,1.0571,0.289827685,0.076153846,0.049137086,0.074594265,0
20,1908.11,-0.164,-8.59E-05,6.0625,36.2,0,97.5,1.0275,0.45,0.825135,0.825135,0.152060939,0.1895,0.006749898,0.157757638,0
20,2349.77,3.68,0.001566111,10.81933594,107.995,0.1,53.5,2.637,0.35,1.599695,1.599695,0.268465877,-0.2145,-0.039423275,0.745977065,0
12,1476.77,2.68,0.001814771,9.776367188,4.841666667,0.25,56.66666667,1.608333333,0.5,1.509583333,1.509583333,0.54360499,0.016666667,0.118727722,-0.090012527,0
14,1692.97,1.68,0.000992339,8.888671875,19.33571429,0.214285714,48.57142857,2.107857143,0.428571429,1.335357143,1.335357143,0.514602696,-0.051428571,0.062031295,0.181256745,0
20,2100.32,0.836,0.000398035,8.759765625,-1.775,0.15,63,0.6335,0.35,0.797325,0.797325,0.253298863,0.2675,0.020055163,0.077845422,0
10,1306.52,1.68,0.001285859,8.888671875,23.07,0.3,0,3.167,0.4,1.62102,1.62102,0.703322126,-0.256,-0.063242217,1.028703431,0
13,1613.87,1.722,0.001067,8.889648438,20.05384615,0.230769231,30,2.344615385,0.461538462,1.381892308,1.381892308,0.482912478,-0.095384615,-0.0796054,1.112128487,0
